repo,pr_id,file_count,total_additions,total_deletions,commit_message_length,pr_description_length,reviewer_count,comment_count,has_ai_reviewer,label_count,pr_length,modified_function_count,ast_node_count,cfg_node_count,ast_density,cfg_density,merged
facebook/react,36856,3,197,0,519,1952,0,0,False,1,2040,3,221,205,1.1218274111675126,1.0406091370558377,False
facebook/react,36852,2,15,1,648,1244,2,2,False,1,1312,0,18,16,1.2,1.0666666666666669,True
facebook/react,36851,5,37,5,1728,2096,4,3,True,1,2154,3,47,41,1.2702702702702702,1.108108108108108,True
facebook/react,36850,3,35,0,802,2116,0,0,False,1,2177,3,45,39,1.2857142857142858,1.1142857142857143,False
facebook/react,36846,2,37,0,32,1748,0,0,False,0,1757,0,25,25,0.6756756756756757,0.6756756756756757,False
facebook/react,36844,30,1103,124,2350,5505,0,0,False,0,5576,21,1735,1392,1.52863436123348,1.226431718061674,False
facebook/react,36841,5,49,4,45,1714,0,0,False,1,1759,0,61,54,1.2448979591836735,1.1020408163265305,False
facebook/react,36840,2,5,13,416,8188,0,0,False,3,8221,0,5,5,1.0,1.0,False
facebook/react,36839,1,23,20,41,315,2,1,False,1,367,1,27,23,1.173913043478261,1.0,True
facebook/react,36838,1,2,0,43,325,1,1,False,1,368,0,3,2,1.5,1.0,False
facebook/react,36837,1,80,19,79,357,0,0,False,1,391,3,108,89,1.35,1.1125,False
facebook/react,36835,4,263,16,205,2914,3,2,False,1,2966,3,303,278,1.1520912547528517,1.057034220532319,True
facebook/react,36833,1,0,0,20,1748,1,1,False,0,1771,0,0,0,0.0,0.0,False
facebook/react,36832,30,4865,0,14472,650,1,1,False,0,673,26,8432,7522,1.2026815004992155,1.072885465696762,False
facebook/react,36831,5,203,21,653,2797,1,1,False,1,2860,3,309,254,1.522167487684729,1.251231527093596,False
facebook/react,36830,1,3,4,590,9440,0,0,False,3,9487,0,3,3,1.0,1.0,False
facebook/react,36829,2,189,6,877,3854,1,1,False,1,3908,4,277,228,1.4656084656084656,1.2063492063492065,False
facebook/react,36828,5,415,133,1209,1593,3,1,False,1,1644,1,469,426,1.1301204819277109,1.0265060240963857,True
facebook/react,36827,18,3868,2,42,3607,0,0,False,1,3649,14,4768,4036,1.2326783867631852,1.0434332988624613,False
facebook/react,36825,7,323,20,40,278,3,1,False,1,316,8,443,370,1.3715170278637772,1.1455108359133126,True
facebook/react,36824,2,215,16,44,196,4,1,False,1,240,5,298,252,1.386046511627907,1.172093023255814,True
facebook/react,36823,5,1197,3,57,463,4,2,False,1,520,53,1813,1462,1.5146198830409356,1.2213868003341688,True
facebook/react,36822,3,110,0,57,313,3,1,False,1,370,3,141,120,1.2818181818181815,1.0909090909090908,True
facebook/react,36820,3,277,36,58,557,3,1,False,1,615,8,433,339,1.5631768953068592,1.223826714801444,True
facebook/react,36819,2,59,1,56,2579,1,1,False,1,2638,4,83,67,1.4067796610169492,1.1355932203389831,False
facebook/react,36818,7,193,11,2113,1192,1,1,False,1,1232,4,317,248,1.6424870466321244,1.2849740932642486,False
facebook/react,36817,1,3,5,49,0,0,0,False,1,58,0,7,5,2.333333333333333,1.6666666666666667,False
facebook/react,36816,2,119,6,34,0,0,0,False,2,37,3,214,162,1.7983193277310925,1.361344537815126,False
facebook/react,36815,5,110,69,81,512,0,0,False,2,579,0,145,119,1.318181818181818,1.0818181818181818,False
facebook/react,36813,2,31,5,63,1746,1,1,False,1,1809,0,52,41,1.6774193548387095,1.3225806451612905,False
facebook/react,36812,5,55,277,767,968,0,0,False,1,1044,1,70,63,1.2727272727272727,1.1454545454545455,False
facebook/react,36811,30,313,290,317,1180,1,0,False,1,1241,6,1548,1292,1.494208494208494,1.247104247104247,True
facebook/react,36809,6,164,146,530,1192,1,0,False,1,1251,2,162,159,0.9878048780487804,0.9695121951219512,True
facebook/react,36808,1,1,1,52,470,0,0,False,1,522,0,1,1,1.0,1.0,False
facebook/react,36805,3,122,8,595,1954,0,0,False,1,2016,1,165,138,1.352459016393443,1.1311475409836065,False
facebook/react,36804,2,57,33,781,1911,0,0,False,1,1967,0,74,65,1.2982456140350878,1.1403508771929824,False
facebook/react,36803,2,30,1,55,509,1,2,False,1,564,3,40,33,1.3333333333333333,1.1,True
facebook/react,36802,4,104,28,849,1325,2,0,False,1,1388,4,195,146,1.875,1.4038461538461535,False
facebook/react,36801,1,20,0,574,1534,0,0,False,1,1598,0,45,32,2.25,1.6,False
facebook/react,36799,5,21,21,26,198,0,0,False,1,224,0,43,32,2.0476190476190474,1.5238095238095235,False
facebook/react,36797,1,3,3,405,834,2,0,False,3,881,0,3,3,1.0,1.0,False
facebook/react,36796,7,170,613,535,6910,0,0,False,3,6948,0,164,164,0.9647058823529412,0.9647058823529412,False
facebook/react,36795,2,168,55,553,3019,3,0,False,1,3064,1,256,207,1.5238095238095235,1.2321428571428572,True
facebook/react,36794,2,20,12,68,3114,1,0,False,1,3200,0,31,25,1.55,1.25,False
facebook/react,36793,1,13,0,45,688,0,0,False,1,733,0,25,18,1.9230769230769231,1.3846153846153846,False
facebook/react,36792,1,15,6,518,14944,0,0,False,3,14991,0,16,15,1.0666666666666669,1.0,False
facebook/react,36791,3,876,74,3720,3769,0,0,False,2,3822,11,1442,1123,1.6461187214611872,1.2819634703196348,False
facebook/react,36788,1,1,1,49,1748,0,0,False,0,1797,0,3,2,3.0,2.0,False
facebook/react,36786,8,398,12,101,1257,2,1,False,1,1316,6,498,429,1.2512562814070352,1.0778894472361809,False
facebook/react,36785,8,267,22,1216,2286,0,0,False,1,2388,3,378,316,1.4157303370786516,1.1835205992509363,False
facebook/react,36782,2,177,3,1093,497,0,0,False,2,540,6,273,215,1.5423728813559323,1.2146892655367232,True
facebook/react,36781,4,119,2,66,4378,0,0,False,1,4444,0,197,151,1.6554621848739497,1.26890756302521,False
facebook/react,36780,2,49,0,555,185,1,0,False,2,244,1,78,60,1.5918367346938775,1.2244897959183674,False
facebook/react,36779,2,134,8,2463,1497,0,0,False,1,1560,5,205,165,1.5298507462686568,1.2313432835820894,True
facebook/react,36778,2,163,1,508,11297,0,0,False,3,11344,0,136,136,0.8343558282208589,0.8343558282208589,False
facebook/react,36777,4,133,16,73,4586,0,0,False,1,4656,0,217,170,1.631578947368421,1.2781954887218046,False
facebook/react,36776,2,83,0,65,2116,0,0,False,1,2181,0,100,84,1.2048192771084338,1.0120481927710845,False
facebook/react,36773,1,1,1,226,494,0,0,False,1,553,0,1,1,1.0,1.0,False
facebook/react,36772,2,28,2,562,563,0,0,False,1,608,2,43,33,1.5357142857142858,1.1785714285714286,False
facebook/react,36770,4,853,75,2091,0,0,0,False,2,79,14,1372,1078,1.608440797186401,1.2637749120750292,False
facebook/react,36768,1,1,0,1124,2488,2,1,False,1,2523,0,1,1,1.0,1.0,False
facebook/react,36767,2,22,3,1627,676,1,0,False,1,751,0,37,29,1.681818181818182,1.318181818181818,True
facebook/react,36766,1,2,2,457,9769,0,0,False,3,9843,0,2,2,1.0,1.0,False
facebook/react,36764,1,50,16,159,2821,0,0,False,1,2891,1,72,58,1.44,1.16,False
facebook/react,36762,14,380,80,115,45,2,0,False,1,84,2,577,465,1.518421052631579,1.2236842105263157,False
facebook/react,36761,1,3,3,452,7773,0,0,False,3,7822,0,3,3,1.0,1.0,False
facebook/react,36759,9,82,99,80,316,1,0,False,1,384,0,86,84,1.048780487804878,1.024390243902439,True
facebook/react,36755,30,44,44,47,51,1,0,False,1,101,0,69,66,1.0952380952380951,1.0476190476190477,True
facebook/react,36754,30,39,39,47,51,1,0,False,1,101,0,74,71,1.088235294117647,1.0441176470588236,True
facebook/react,36753,30,37,37,47,51,1,0,False,1,101,0,75,72,1.0869565217391304,1.0434782608695652,True
facebook/react,36752,30,36,36,47,421,2,0,False,1,462,0,78,75,1.0833333333333333,1.0416666666666667,True
facebook/react,36751,5,57,5,2634,2447,0,0,False,1,2540,0,133,95,2.333333333333333,1.6666666666666667,False
facebook/react,36748,25,62,62,2238,3659,0,0,False,1,3723,2,130,96,2.096774193548387,1.5483870967741935,False
facebook/react,36747,3,71,7,994,1731,2,0,False,1,1807,1,92,75,1.295774647887324,1.056338028169014,False
facebook/react,36746,1,2,2,458,9769,0,0,False,3,9844,0,2,2,1.0,1.0,False
facebook/react,36743,30,356,2334,1267,136,2,1,False,1,222,4,3576,3087,1.3796296296296295,1.1909722222222223,True
facebook/react,36742,2,41,0,817,709,0,0,False,1,780,3,64,50,1.5609756097560976,1.2195121951219512,False
facebook/react,36739,6,168,7,1495,1377,0,0,False,1,1437,1,237,189,1.4107142857142858,1.125,False
facebook/react,36738,5,141,2,1285,1375,0,0,False,1,1436,1,186,157,1.319148936170213,1.1134751773049645,False
facebook/react,36737,8,150,30,1245,1926,0,0,False,1,1985,2,211,170,1.4066666666666667,1.1333333333333333,False
facebook/react,36736,8,346,1,2135,1941,0,0,False,1,2016,5,594,447,1.716763005780347,1.2919075144508672,False
facebook/react,36735,30,293,17,2074,1861,0,0,False,1,1922,2,526,426,1.4371584699453552,1.1639344262295082,False
facebook/react,36734,8,399,0,1981,1651,0,0,False,1,1708,3,668,510,1.6741854636591478,1.2781954887218046,False
facebook/react,36733,6,716,19,1442,1583,0,0,False,1,1642,7,981,825,1.3701117318435754,1.1522346368715084,False
facebook/react,36732,10,238,45,1791,1935,1,1,False,1,2018,1,368,289,1.546218487394958,1.2142857142857142,True
facebook/react,36731,14,462,49,3289,1903,4,2,False,1,1969,14,620,525,1.341991341991342,1.1363636363636365,True
facebook/react,36730,20,450,317,3753,1637,1,1,False,1,1700,5,528,482,1.1733333333333331,1.0711111111111111,True
facebook/react,36729,4,13,39,732,813,2,1,False,1,877,0,19,16,1.4615384615384617,1.2307692307692308,True
facebook/react,36728,3,142,3,829,2310,0,0,False,1,2375,2,229,178,1.6126760563380282,1.2535211267605637,False
facebook/react,36727,3,25,19,551,701,1,0,False,1,763,2,48,37,1.92,1.48,True
facebook/react,36726,2,11,1,488,751,1,0,False,1,820,0,10,10,0.9090909090909092,0.9090909090909092,True
facebook/react,36725,1,2,2,488,4618,0,0,False,3,4660,0,2,2,1.0,1.0,False
facebook/react,36724,2,27,21,448,9772,0,0,False,3,9808,0,25,25,0.925925925925926,0.925925925925926,False
facebook/react,36723,30,41,41,217,2377,0,0,False,1,2426,0,249,211,1.439306358381503,1.2196531791907514,False
facebook/react,36713,1,6,0,151,2297,1,1,True,1,2358,0,16,11,2.6666666666666665,1.8333333333333333,False
facebook/react,36712,1,1,1,69,1748,0,0,False,1,1772,0,1,1,1.0,1.0,False
facebook/react,36711,2,33,1,69,1709,0,0,False,1,1778,1,46,37,1.393939393939394,1.121212121212121,False
facebook/react,36710,4,92,2,539,1823,0,0,False,1,1889,1,124,102,1.3478260869565215,1.108695652173913,False
facebook/react,36709,16,284,8,44,737,0,0,False,1,794,2,413,334,1.454225352112676,1.176056338028169,False
facebook/react,36708,3,130,0,972,2585,0,0,False,1,2669,3,239,177,1.8384615384615384,1.3615384615384616,False
facebook/react,36707,30,153,124,3255,2860,0,0,False,2,2934,0,2001,1824,1.2105263157894737,1.103448275862069,True
facebook/react,36706,13,808,84,2424,2697,0,0,False,2,2770,33,1014,883,1.254950495049505,1.0928217821782178,False
facebook/react,36705,11,572,10,3001,3174,0,0,False,2,3242,13,672,600,1.1748251748251748,1.048951048951049,False
facebook/react,36704,8,168,0,1396,2083,0,0,False,2,2148,1,195,163,1.1607142857142858,0.9702380952380952,False
facebook/react,36703,0,0,0,1307,2474,0,0,False,1,2537,0,108,88,1.3333333333333333,1.0864197530864197,False
facebook/react,36701,30,369,389,237,198,1,0,False,1,226,1,4464,3443,1.8423442014032192,1.4209657449442838,True
facebook/react,36700,1,43,18,492,25308,0,0,False,3,25368,0,40,40,0.9302325581395348,0.9302325581395348,False
facebook/react,36699,1,27,10,476,25308,0,0,False,3,25352,0,25,25,0.925925925925926,0.925925925925926,False
facebook/react,36698,1,2,2,67,2275,0,0,False,1,2334,0,2,2,1.0,1.0,False
facebook/react,36697,3,40,46,47,677,0,0,False,1,724,1,55,45,1.375,1.125,False
facebook/react,36696,1,7,2,44,557,0,0,False,1,601,0,14,10,2.0,1.4285714285714286,False
facebook/react,36695,1,81,11,45,583,0,0,False,1,628,0,143,103,1.7654320987654322,1.271604938271605,False
facebook/react,36694,1,40,35,42,479,0,0,False,1,521,0,52,46,1.3,1.15,False
facebook/react,36693,1,4,0,42,420,0,0,False,1,462,0,4,4,1.0,1.0,False
facebook/react,36692,1,2,1,346,920,0,0,False,1,984,0,4,3,2.0,1.5,False
facebook/react,36691,9,124,5,301,2461,0,0,False,1,2498,1,176,138,1.4193548387096775,1.1129032258064515,False
facebook/react,36690,17,1501,0,249,2855,1,1,False,2,2905,9,1944,1630,1.2951365756162558,1.0859427048634245,True
facebook/react,36688,3,73,1,836,1547,0,0,False,1,1632,1,88,71,1.2054794520547945,0.9726027397260274,False
facebook/react,36687,1,1,1,39,2357,1,0,False,1,2396,0,1,1,1.0,1.0,False
facebook/react,36686,2,15,1,419,2250,0,0,False,1,2335,1,22,18,1.4666666666666666,1.2,False
facebook/react,36685,17,20,20,39,2067,0,0,False,1,2106,0,42,31,2.1,1.55,False
facebook/react,36684,1,9,10,377,4350,0,0,False,3,4389,0,9,9,1.0,1.0,False
facebook/react,36683,2,63,1,824,1336,0,0,False,1,1434,1,91,77,1.4444444444444444,1.2222222222222223,False
facebook/react,36682,2,273,59,844,370,1,0,False,1,439,6,380,315,1.391941391941392,1.1538461538461535,True
facebook/react,36681,4,107,46,1145,508,1,0,False,1,614,3,141,121,1.3177570093457944,1.1308411214953271,True
facebook/react,36613,1,7,0,80,844,0,0,False,2,924,0,8,7,1.1428571428571428,1.0,False
facebook/react,36604,1,1,1,9,1757,1,1,True,0,1759,0,1,1,1.0,1.0,False
facebook/react,36603,3,0,5,64,126,2,0,False,2,158,0,0,0,0.0,0.0,True
facebook/react,36602,1,2,0,4,1748,0,0,False,0,1752,0,3,2,1.5,1.0,False
facebook/react,36600,24,4616,19,1297,1585,2,0,False,1,1641,17,1563,1390,1.1509572901325478,1.023564064801178,True
facebook/react,36599,1,155,2,487,121,2,0,False,1,183,8,217,177,1.4,1.1419354838709677,True
facebook/react,36598,4,725,6,439,1022,1,1,False,1,1074,12,959,809,1.322758620689655,1.1158620689655172,True
facebook/react,36597,4,2163,1,791,1775,1,0,False,1,1832,45,3265,2579,1.5094775774387426,1.192325473878872,True
facebook/react,36595,2,119,0,120,1229,1,0,False,1,1303,6,152,129,1.2773109243697478,1.084033613445378,False
facebook/react,36593,11,377,0,841,1775,1,0,False,1,1849,2,454,392,1.2042440318302388,1.039787798408488,True
facebook/react,36592,2,570,0,1033,1944,0,0,False,1,2029,13,906,708,1.5894736842105264,1.2421052631578948,False
facebook/react,36591,14,26,26,341,332,1,0,False,2,346,0,28,27,1.0769230769230769,1.0384615384615383,True
facebook/react,36590,15,32,32,343,334,1,0,False,2,348,0,34,33,1.0625,1.03125,True
facebook/react,36589,14,28,28,335,310,1,0,False,2,324,0,30,29,1.0714285714285714,1.0357142857142858,True
facebook/react,36588,1,1,0,35,1748,0,0,False,0,1783,0,1,1,1.0,1.0,False
facebook/react,36586,4,127,12,2414,7437,2,2,False,2,7490,5,182,149,1.4330708661417322,1.1732283464566928,True
facebook/react,36585,4,244,22,1110,1075,1,0,False,2,1135,8,392,305,1.6065573770491803,1.25,True
facebook/react,36584,2,127,16,936,917,1,0,False,2,959,4,197,155,1.5511811023622046,1.220472440944882,True
facebook/react,36583,2,36,37,1138,1105,1,0,False,2,1140,0,72,54,2.0,1.5,True
facebook/react,36581,3,5,5,22,571,0,0,False,1,593,0,13,9,2.6,1.8,False
facebook/react,36580,7,296,66,1654,1640,1,0,False,2,1679,10,482,380,1.6283783783783785,1.2837837837837838,True
facebook/react,36578,1,27,10,476,20038,0,0,False,3,20082,0,25,25,0.925925925925926,0.925925925925926,False
facebook/react,36576,11,91,46,922,864,2,0,False,2,924,0,146,115,1.6043956043956045,1.2637362637362637,True
facebook/react,36575,3,202,44,876,834,1,0,False,2,899,6,301,241,1.49009900990099,1.193069306930693,True
facebook/react,36574,3,77,10,480,441,1,0,False,2,477,3,104,85,1.3506493506493509,1.103896103896104,True
facebook/react,36570,6,354,1,1969,1752,2,0,False,2,1810,3,416,376,1.1751412429378532,1.0621468926553672,True
facebook/react,36568,6,445,63,1713,64,2,0,False,2,140,3,657,536,1.4764044943820225,1.2044943820224718,True
facebook/react,36567,8,626,105,1713,64,2,0,False,2,140,3,926,757,1.4792332268370607,1.20926517571885,True
facebook/react,36566,8,617,105,1713,64,1,0,False,2,140,3,910,745,1.4748784440842788,1.2074554294975688,True
facebook/react,36565,26,369,1475,32,1352,1,0,False,2,1384,1,541,456,1.4661246612466126,1.2357723577235773,True
facebook/react,36564,2,29,1,42,778,1,1,False,1,822,2,34,30,1.1724137931034482,1.0344827586206895,True
facebook/react,36561,2,34,1,48,795,1,0,False,1,843,3,42,36,1.2352941176470589,1.0588235294117647,False
facebook/react,36560,26,377,1604,23,1408,1,0,False,2,1440,1,544,462,1.442970822281167,1.2254641909814323,True
facebook/react,36559,1,6,3,69,64,1,0,False,2,137,0,10,8,1.6666666666666667,1.3333333333333333,True
facebook/react,36558,1,6,3,60,227,2,0,False,2,292,0,10,8,1.6666666666666667,1.3333333333333333,True
facebook/react,36557,3,577,4,2482,2457,1,1,True,1,2521,8,709,592,1.228769497400347,1.025996533795494,False
facebook/react,36555,7,56,40,349,169,2,0,False,2,187,0,53,53,0.9464285714285714,0.9464285714285714,True
facebook/react,36554,1,0,259,75,160,0,0,False,2,235,0,0,0,0.0,0.0,False
facebook/react,36553,12,23,54,335,247,2,0,False,2,265,0,25,25,1.0869565217391304,1.0869565217391304,True
facebook/react,36552,2,2,6,74,121,2,0,False,2,139,0,2,2,1.0,1.0,True
facebook/react,36551,1,1,5,34,202,1,0,False,2,236,0,1,1,1.0,1.0,True
facebook/react,36550,27,382,1807,83,1300,1,0,False,2,1332,1,554,470,1.450261780104712,1.2303664921465969,True
facebook/react,36547,2,6,9,415,8616,0,0,False,3,8644,0,6,6,1.0,1.0,False
facebook/react,36546,1,1,0,46,107,0,0,False,2,153,0,1,1,1.0,1.0,False
facebook/react,36544,2,196,2,120,970,1,0,False,1,1085,2,262,218,1.336734693877551,1.1122448979591837,True
facebook/react,36543,1,3,3,405,5252,0,0,False,3,5294,0,3,3,1.0,1.0,False
facebook/react,36542,3,0,3,44,411,1,0,False,1,451,0,0,0,0.0,0.0,True
facebook/react,36541,3,179,0,1672,2809,0,0,False,1,2892,3,282,220,1.5754189944134078,1.229050279329609,False
facebook/react,36540,3,40,1,88,1748,0,0,False,0,1762,0,22,20,0.55,0.5,False
facebook/react,36539,3,155,1,1187,1801,0,0,False,1,1877,2,251,193,1.6193548387096774,1.2451612903225806,False
facebook/react,36538,3,167,1,1122,1719,0,0,False,0,1793,2,297,222,1.778443113772455,1.3293413173652695,False
facebook/react,36537,4,188,4,1883,3591,0,0,False,1,3668,1,312,241,1.6595744680851063,1.2819148936170213,False
facebook/react,36533,25,55,2845,293,320,0,0,False,1,378,1,77,75,1.4,1.3636363636363635,False
facebook/react,36532,2,5,1,67,1057,0,0,False,1,1129,0,4,4,0.8,0.8,False
facebook/react,36531,11,58,249,272,1793,1,1,True,1,1863,2,97,81,1.6724137931034482,1.396551724137931,False
facebook/react,36530,5,81,16,59,795,0,0,False,1,854,1,114,92,1.4074074074074074,1.1358024691358024,False
facebook/react,36528,1,3,3,405,8117,0,0,False,3,8159,0,3,3,1.0,1.0,False
facebook/react,36526,1,3,3,531,3905,0,0,False,3,3960,0,3,3,1.0,1.0,False
facebook/react,36524,1,1,1,36,1770,0,0,False,0,1786,0,1,1,1.0,1.0,False
facebook/react,36523,2,37,12,42,580,0,0,False,1,644,1,69,51,1.864864864864865,1.3783783783783785,False
facebook/react,36522,1,11,3,3179,2831,0,0,False,2,2894,0,11,11,1.0,1.0,False
facebook/react,36521,1,20,0,847,790,0,0,False,2,847,0,16,16,0.8,0.8,False
facebook/react,36520,1,11,3,2586,2523,0,0,False,2,2586,0,11,11,1.0,1.0,False
facebook/react,36519,2,17,0,2391,2328,0,0,False,2,2391,0,17,17,1.0,1.0,False
facebook/react,36518,14,68,19,5425,3049,0,0,False,2,3113,0,72,70,1.0588235294117647,1.0294117647058822,True
facebook/react,36517,5,16,2,2049,1970,0,0,False,2,2044,0,16,16,1.0,1.0,True
facebook/react,36516,3,279,18,1638,2444,3,1,False,2,2508,4,406,332,1.4551971326164874,1.189964157706093,True
facebook/react,36515,3,1648,0,1211,2442,0,0,False,1,2495,7,2245,1836,1.362257281553398,1.114077669902913,False
facebook/react,36514,6,7,7,340,542,0,0,False,1,597,0,9,8,1.2857142857142858,1.1428571428571428,False
facebook/react,36513,8,11,11,493,852,0,0,False,1,885,0,19,15,1.7272727272727273,1.3636363636363635,False
facebook/react,36512,7,354,18,8921,1115,0,0,False,2,1180,9,414,358,1.1694915254237288,1.0112994350282485,True
facebook/react,36511,6,347,18,7741,495,0,0,False,2,546,9,408,352,1.175792507204611,1.014409221902017,True
facebook/react,36510,5,191,18,7195,1170,0,0,False,2,1240,8,256,214,1.3403141361256543,1.1204188481675392,True
facebook/react,36509,4,187,16,5955,2040,0,0,False,2,2109,6,252,210,1.3475935828877006,1.1229946524064172,True
facebook/react,36508,2,42,12,3846,1685,0,0,False,2,1760,0,67,54,1.5952380952380951,1.2857142857142858,True
facebook/react,36507,1,16,4,2086,2012,0,0,False,2,2086,0,28,22,1.75,1.375,True
facebook/react,36506,3,146,39,8186,1218,0,0,False,2,1282,2,219,181,1.5,1.2397260273972603,True
facebook/react,36505,3,134,36,6904,1928,0,0,False,2,1999,2,207,169,1.544776119402985,1.2611940298507462,True
facebook/react,36504,3,95,32,4905,1677,0,0,False,2,1731,0,165,130,1.736842105263158,1.368421052631579,True
facebook/react,36503,3,65,28,3174,1855,0,0,False,2,1924,0,117,91,1.8,1.4,True
facebook/react,36502,2,7,6,1250,1186,0,0,False,2,1250,0,11,9,1.5714285714285714,1.2857142857142858,True
facebook/react,36501,2,7,6,1250,1582,0,0,False,2,1646,0,11,9,1.5714285714285714,1.2857142857142858,False
facebook/react,36500,3,18,1,951,1700,0,0,False,2,1775,0,34,26,1.8888888888888888,1.4444444444444444,True
facebook/react,36499,1,15,0,994,1276,0,0,False,2,1353,0,15,15,1.0,1.0,True
facebook/react,36498,7,183,75,891,1225,0,0,False,2,1289,8,297,229,1.6229508196721312,1.2513661202185793,True
facebook/react,36496,3,49,0,1530,2055,0,0,False,2,2119,1,88,63,1.7959183673469388,1.2857142857142858,True
facebook/react,36493,16,297,1,441,1652,1,0,False,1,1699,1,406,341,1.367003367003367,1.148148148148148,False
facebook/react,36492,11,232,14,1342,1255,0,0,False,1,1316,5,251,233,1.081896551724138,1.0043103448275863,True
facebook/react,36490,5,873,439,571,13130,0,0,False,3,13174,0,832,815,0.9530355097365406,0.9335624284077892,False
facebook/react,36489,2,2,2,45,460,0,0,False,1,505,0,4,3,2.0,1.5,False
facebook/react,36487,4,7,7,98,1921,0,0,False,1,1942,0,9,8,1.2857142857142858,1.1428571428571428,False
facebook/react,36486,6,6,6,41,874,0,0,False,1,915,0,6,6,1.0,1.0,False
facebook/react,36485,1,40,17,86,3495,1,1,False,1,3565,0,66,52,1.65,1.3,False
facebook/react,36483,1,128,27,1453,1403,0,0,False,1,1451,0,94,94,0.734375,0.734375,False
facebook/react,36482,1,370,1188,1381,1338,0,0,False,1,1381,3,671,498,1.8135135135135132,1.345945945945946,False
facebook/react,36481,2,32,1,77,528,0,0,False,1,590,0,40,35,1.25,1.09375,False
facebook/react,36480,4,16,11,91,1333,0,0,False,1,1380,0,23,19,1.4375,1.1875,False
facebook/react,36479,1,7,0,46,849,0,0,False,1,895,0,13,10,1.8571428571428568,1.4285714285714286,False
facebook/react,36478,3,92,0,2247,2843,1,1,False,1,2955,4,141,110,1.5326086956521738,1.1956521739130437,False
facebook/react,36477,30,3535,0,710,1543,0,0,False,1,1620,1,219187,177235,1.4028237342156968,1.134325779054958,False
facebook/react,36476,1,12,5,450,729,0,0,False,1,814,0,17,14,1.4166666666666667,1.1666666666666667,False
facebook/react,36475,30,2759,0,107,1491,2,2,False,1,1582,1,222125,179452,1.3942941434938172,1.1264327411964097,False
facebook/react,36474,2,54,6,94,471,1,1,False,1,515,0,71,58,1.3148148148148149,1.0740740740740742,False
facebook/react,36473,2,69,1,47,439,0,0,False,1,486,0,78,72,1.1304347826086956,1.0434782608695652,False
facebook/react,36472,2,76,0,49,560,0,0,False,1,609,0,77,74,1.013157894736842,0.9736842105263158,False
facebook/react,36471,2,86,1,65,966,0,0,False,1,1011,2,119,99,1.3837209302325582,1.1511627906976745,False
facebook/react,36468,8,618,105,1782,1669,2,1,False,2,1737,3,911,746,1.4741100323624596,1.2071197411003236,True
facebook/react,36467,1,286,0,44,153,1,0,False,1,197,2,392,318,1.3706293706293706,1.111888111888112,True
facebook/react,36466,1,3,3,48,129,0,0,False,0,177,0,3,3,1.0,1.0,False
facebook/react,36465,2,64,0,44,955,1,1,False,1,1011,1,92,75,1.4375,1.171875,False
facebook/react,36464,3,219,8,38,1456,0,0,False,1,1507,3,375,288,1.7123287671232876,1.3150684931506849,False
facebook/react,36463,3,76,2,42,1466,1,1,False,1,1530,1,88,77,1.1578947368421053,1.013157894736842,False
facebook/react,36462,3,76,2,42,1414,0,0,False,0,1478,1,88,77,1.1578947368421053,1.013157894736842,False
facebook/react,36457,10,44,148,41,589,1,0,False,2,630,0,41,41,0.9318181818181818,0.9318181818181818,True
facebook/react,36456,26,377,1711,307,2698,2,0,False,2,2721,1,544,462,1.442970822281167,1.2254641909814323,True
facebook/react,36455,4,105,16,69,1240,1,0,False,1,1309,5,171,133,1.6285714285714286,1.2666666666666666,True
facebook/react,36454,1,1,1,354,1050,0,0,False,0,1115,0,1,1,1.0,1.0,False
facebook/react,36453,3,133,3,45,1045,0,0,False,0,1101,2,177,145,1.330827067669173,1.0902255639097744,False
facebook/react,36452,2,57,57,517,9794,0,0,False,3,9855,0,50,50,0.8771929824561403,0.8771929824561403,False
facebook/react,36451,2,130,19,1294,1889,0,0,False,1,1978,1,195,159,1.5,1.2230769230769232,False
facebook/react,36445,1,1,1,321,435,0,0,False,1,494,0,1,1,1.0,1.0,False
facebook/react,36443,2,77,65,1389,552,2,1,True,1,610,2,124,98,1.6103896103896105,1.2727272727272727,False
facebook/react,36441,2,21,1,53,987,0,0,False,1,1030,2,26,22,1.238095238095238,1.0476190476190477,False
facebook/react,36439,1,92,25,671,8814,0,0,False,3,8881,0,82,82,0.8913043478260869,0.8913043478260869,False
facebook/react,36438,1,18,0,372,490,0,0,False,1,565,0,24,21,1.3333333333333333,1.1666666666666667,False
facebook/react,36437,1,19,11,74,1739,0,0,False,0,1813,0,29,23,1.5263157894736843,1.2105263157894737,False
apache/spark,56985,2,190,1,701,1919,0,0,False,0,1997,1,197,183,1.0591397849462365,0.9838709677419356,False
apache/spark,56984,7,288,10,282,2254,1,1,False,0,2343,1,407,379,1.0626631853785902,0.9895561357702348,False
apache/spark,56983,2,3,2,135,1303,0,0,False,0,1393,0,3,3,1.0,1.0,False
apache/spark,56982,6,14,10,154,1006,0,0,False,0,1117,1,14,14,1.0,1.0,False
apache/spark,56981,2,252,0,1140,2284,0,0,False,0,2357,10,336,283,1.3333333333333333,1.123015873015873,False
apache/spark,56980,4,9,23,31,3916,0,0,False,0,3967,0,10,10,1.0,1.0,False
apache/spark,56979,3,18,32,538,2687,0,0,False,0,2772,0,18,18,1.0,1.0,False
apache/spark,56978,6,71,5,679,784,0,0,False,0,852,2,96,80,1.352112676056338,1.1267605633802815,False
